"","Distance_km","Elev_m","ET14_mm","ET15_mm","ET16_mm","ET17_mm","ET18_mm","ET19_mm","ETMN_mm","Distance_m"
"1143",57.15,1178.88352782196,621.480114483846,745.236570855764,772.387080535698,559.580626131665,676.270930774533,624.575336281102,666.588448219337,57150
"1144",57.2,1178.64026146222,674.846407677929,807.748650669288,824.237122581731,609.935866060271,741.095474122655,693.372842178634,725.206068577151,57200
"1145",57.25,1182.18611327422,719.263978427712,854.988118791918,870.256325505879,653.024804151218,795.29376683306,751.05701720209,773.980678657839,57250
"1146",57.3,1185.73196508622,740.916538206424,863.374982549588,901.442224860002,677.628707972413,822.45951787568,780.469547770353,797.715263378269,57300
"1147",57.35,1189.27781689822,762.569097985139,871.761846307259,932.62812421413,702.232611793611,849.625268918303,809.88207833862,821.449848098702,57350
"1148",57.4,1192.82366871022,784.221657763851,880.148710064928,963.814023568253,726.836515614807,876.791019960923,839.294608906884,845.184432819132,57400
"1149",57.45,1196.36952052222,805.874217542566,888.535573822599,994.999922922381,751.440419436005,903.956771003547,868.707139475151,868.919017539565,57450
"1150",57.5,1197.65024020238,827.526777321278,896.922437580269,1026.1858222765,776.0443232572,931.122522046167,898.119670043414,892.653602259995,57500
"1151",57.55,1197.10978002661,849.17933709999,905.309301337939,1057.37172163063,800.648227078395,958.288273088787,927.532200611677,916.388186980425,57550
"1152",57.6,1196.56931985083,870.831896878705,913.69616509561,1088.55762098476,825.252130899594,985.454024131411,956.944731179944,940.122771700858,57600
"1153",57.65,1196.02885967506,892.484456657417,922.083028853279,1119.74352033888,849.856034720789,1012.61977517403,986.357261748208,963.857356421289,57650
"1154",57.7,1195.48839949929,914.137016436132,930.46989261095,1150.92941969301,874.459938541987,1039.78552621665,1015.76979231647,987.591941141722,57700
"1155",57.75,1194.94793932351,935.789576214844,938.85675636862,1182.11531904713,899.063842363183,1066.95127725927,1045.18232288474,1011.32652586215,57750
"1156",57.8,1194.40747914774,841.834827621779,827.486735834787,1028.06139919939,776.756974359695,933.148550672433,910.377550312578,886.277677829277,57800
"1157",57.85,1193.86701897197,846.194129210877,866.46461158224,1045.24920523828,762.562214725753,960.066956464791,926.582819900544,901.18664301522,57850
"1158",57.9,1193.7955117621,732.002847875638,789.290532366355,969.198991879605,706.441393446049,904.490216594103,881.130726183899,830.425753706598,57900
"1159",57.95,1188.36161098042,682.663013353152,753.011507079909,908.947806861908,646.599428073125,821.346627506776,781.489157005779,765.676224218803,57950
"1160",58,1177.34757052571,633.323178830673,716.732481793467,848.69662184422,586.75746270021,738.203038419461,681.847587827674,700.926694731018,58000
"1161",58.05,1173.15209399927,583.983344308194,680.453456507026,788.445436826532,526.915497327294,655.059449332146,582.206018649568,636.177165243232,58050
"1162",58.1,1178.16109510304,534.499720249436,632.687181254079,704.660770616511,476.846931655169,569.420169586239,484.342766787006,567.076278335763,58100
"1163",58.15,1183.1700962068,553.072685837348,649.331646667002,714.062952396488,499.254522256304,594.034447085587,523.87221892437,588.938092043769,58150
"1164",58.2,1188.17909731057,571.645651425262,665.976112079927,723.465134176468,521.662112857443,618.648724584938,563.401671061739,610.799905751779,58200
"1165",58.25,1193.18809841434,590.218617013173,682.620577492849,732.867315956445,544.069703458578,643.263002084287,602.931123199102,632.661719459786,58250
"1166",58.3,1198.19709951811,687.767814110311,782.045415329871,830.231928815101,625.879337734328,756.910485155257,722.888949738535,734.287319762162,58300
"1167",58.35,1198.80583546398,734.542646545809,791.9796038702,825.56281180851,642.364334243365,876.118383720651,796.642388407474,777.868352428518,58350
"1168",58.4,1198.6446645953,731.717095150093,779.52794128648,827.101985089776,641.232868199493,862.501769636986,790.197861917583,772.046579704825,58400
"1169",58.45,1198.48349372663,728.891543754376,767.076278702758,828.641158371041,640.10140215562,848.885155553319,783.753335427691,766.224806981131,58450
"1170",58.5,1198.32232285796,726.065992358659,754.624616119038,830.180331652307,638.969936111748,835.268541469655,777.3088089378,760.403034257438,58500
"1171",58.55,1198.16115198929,723.240440962943,742.172953535318,831.719504933573,637.838470067876,821.65192738599,770.864282447909,754.581261533745,58550
"1172",58.6,1197.99998112062,720.414889567226,729.721290951596,833.258678214839,636.707004024004,808.035313302324,764.419755958017,748.759488810052,58600
"1173",58.65,1197.83881025195,717.589338171509,717.269628367875,834.797851496104,635.575537980131,794.418699218659,757.975229468127,742.937716086359,58650
"1174",58.7,1197.67763938328,714.763786775792,704.817965784154,836.33702477737,634.444071936259,780.802085134993,751.530702978235,737.115943362665,58700
"1175",58.75,1197.51646851461,711.938235380076,692.366303200433,837.876198058636,633.312605892387,767.185471051328,745.086176488344,731.294170638972,58750
"1176",58.8,1192.21439579037,709.112683984359,679.914640616713,839.415371339901,632.181139848515,753.568856967664,738.641649998453,725.472397915279,58800
"1177",58.85,1183.21888686371,706.287132588642,667.462978032991,840.954544621167,631.049673804643,739.952242883997,732.197123508561,719.650625191586,58850
"1178",58.9,1174.22337793705,877.865171505282,862.228134382755,1070.63228981273,810.033276230502,957.674324866692,962.583415516724,923.502747649272,58900
"1179",58.95,1175.53062405991,822.631492943057,826.258712106324,1019.23496200878,761.514112676359,904.059949416669,893.549075086954,871.208026251798,58950
"1180",59,1181.31325055387,767.397814380839,790.289289829899,967.837634204843,712.994949122222,850.445573966654,824.514734657194,818.913304854331,59000
"1181",59.05,1187.09587704784,712.164135818622,754.319867553474,916.440306400905,664.475785568085,796.831198516638,755.480394227434,766.618583456865,59050
"1182",59.1,1192.8785035418,656.930457256396,718.350445277044,865.04297859696,615.956622013941,743.216823066615,686.446053797664,714.323862059391,59100
"1183",59.15,1198.66113003576,601.696778694179,682.381023000618,813.645650793021,567.437458459805,689.6024476166,617.411713367904,662.029140661924,59150
"1184",59.2,1201.96624047351,566.171568404726,659.969956833293,778.083149699091,535.326925533394,654.122917782807,572.102820914075,627.629518704643,59200
"1185",59.25,1201.76926836825,607.890414352837,690.698607425561,804.582612425572,567.527285236881,689.719892487662,619.781867063612,663.366756111757,59250
"1186",59.3,1201.57229626298,649.609260300947,721.427258017829,831.082075152053,599.727644940368,725.316867192518,667.460913213149,699.103993518871,59300
"1187",59.35,1201.37532415772,691.328106249064,752.155908610101,857.581537878538,631.928004643859,760.913841897378,715.139959362693,734.841230925989,59350
"1188",59.4,1201.17835205246,917.45264902219,901.144001732425,1077.79477209914,892.15686479629,1124.03827062766,1012.17010293057,987.459453999671,59400
"1189",59.45,1200.9813799472,889.466385552149,873.198471715607,1048.85709126677,860.907458355573,1081.92981256284,979.084267876897,955.57392379172,59450
"1190",59.5,1200.78440784194,860.679937930166,844.612260411383,1019.18843431181,828.370711774848,1037.60001020153,945.115912544268,922.59455282591,59500
"1191",59.55,1200.58743573667,831.893490308182,816.02604910716,989.519777356849,795.833965194123,993.270207840225,911.147557211638,889.615181860101,59550
"1192",59.6,1200.39046363141,803.107042686195,787.439837802933,959.851120401886,763.297218613393,948.940405478914,877.179201879004,856.635810894287,59600
"1193",59.65,1200.19349152615,774.320595064212,758.85362649871,930.182463446927,730.760472032668,904.610603117608,843.210846546374,823.656439928478,59650
"1194",59.7,1203.17912304647,745.534147442224,730.267415194483,900.513806491964,698.223725451938,860.280800756296,809.24249121374,790.677068962663,59700
"1195",59.75,1196.97718024524,716.747699820241,701.681203890259,870.845149537005,665.686978871213,815.950998394991,775.27413588111,757.697697996854,59750
"1196",59.8,1189.01826737819,687.961252198257,673.094992586036,841.176492582046,633.150232290488,771.621196033685,741.30578054848,724.718327031045,59800
"1197",59.85,1181.05935451114,659.17480457627,644.508781281809,811.507835627082,600.613485709758,727.291393672374,707.337425215846,691.738956065231,59850
"1198",59.9,1178.69389891245,630.388356954286,615.922569977586,781.839178672123,568.076739129033,682.961591311068,673.369069883216,658.759585099421,59900
"1199",59.95,1182.27027110851,666.933925272681,661.909175189368,822.763463043348,589.603174429775,714.43929285009,704.106881036028,693.292651970215,59950
"1200",60,1185.84664330457,701.623046758202,714.89106576534,867.709190955641,621.425953257914,757.260371622687,739.438996404504,733.72477360318,60000
"1201",60.05,1189.42301550064,689.635105739424,715.938310141536,863.108330790002,616.368396638592,747.911299594962,729.490218348568,727.075282908197,60050
"1202",60.1,1192.9993876967,677.647164720645,716.985554517732,858.507470624364,611.310840019269,738.562227567236,719.54144029263,720.425792213212,60100
"1203",60.15,1195.59506381905,665.659223701867,718.032798893928,853.906610458725,606.253283399948,729.213155539511,709.592662236694,713.776301518228,60150
"1204",60.2,1195.695677777,653.671282683088,719.080043270124,849.305750293086,601.195726780625,719.864083511785,699.643884180756,707.126810823244,60200
"1205",60.25,1195.79629173495,641.68334166431,720.12728764632,844.704890127448,596.138170161303,710.51501148406,689.69510612482,700.47732012826,60250
"1206",60.3,1195.8969056929,557.513453376154,656.764132705338,765.060708038182,516.492883368484,613.487104938974,620.663441761328,621.663622368352,60300
"1207",60.35,1195.99751965084,599.856124306976,687.126650715778,781.924932560564,557.222991115281,675.60906315137,650.455227011498,658.699153317691,60350
"1208",60.4,1196.09813360879,642.198795237792,717.489168726213,798.789157082944,597.953098862073,737.731021363757,680.247012261664,695.734684267024,60400
"1209",60.45,1196.19874756674,943.117291310042,954.417307499481,1173.57038868053,937.16862736722,1143.36627007896,1068.05604638366,1036.61594712263,60450
"1210",60.5,1196.29936152469,933.932513864143,937.973230237948,1158.19426419104,920.772116365595,1127.53633695443,1055.99571752392,1022.4006485068,60500
"1211",60.55,1196.39997548264,909.137913531649,912.568960679667,1127.81731023,888.247474579559,1087.47335377069,1021.32005638706,991.094133165635,60550
"1212",60.6,1196.50058944059,884.343313199151,887.164691121383,1097.44035626896,855.722832793519,1047.41037058694,986.644395250205,959.787617824461,60600
"1213",60.65,1196.60120339854,859.548712866656,861.760421563102,1067.06340230791,823.198191007484,1007.3473874032,951.968734113352,928.481102483292,60650
"1214",60.7,1195.60933569749,834.754112534158,836.356152004818,1036.68644834687,790.673549221444,967.284404219453,917.293072976494,897.174587142118,60700
"1215",60.75,1194.96805858405,809.959512201664,810.951882446537,1006.30949438583,758.148907435408,927.221421035712,882.617411839641,865.868071800949,60750
"1216",60.8,1201.9817859545,785.164911869169,785.547612888257,975.932540424784,725.624265649373,887.15843785197,847.941750702788,834.56155645978,60800
"1217",60.85,1197.26020186487,760.370311536671,760.143343329972,945.555586463738,693.099623863333,847.095454668223,813.26608956593,803.255041118606,60850
"1218",60.9,1192.53861777524,735.575711204177,734.739073771692,915.178632502697,660.574982077298,807.032471484481,778.590428429077,771.948525777437,60900
"1219",60.95,1187.81703368562,710.781110871678,709.334804213408,884.801678541651,628.050340291257,766.969488300733,743.914767292219,740.642010436263,60950
"1220",61,1183.98197715456,703.907094786612,709.945514768848,878.989939516487,620.801508328016,761.108665213065,737.563937432064,735.38609073782,61000
"1221",61.05,1186.83863315155,703.636789658529,720.142710164889,882.230448832834,622.866777957046,767.851291670373,741.650769429025,739.729780154046,61050
"1222",61.1,1189.22844644481,703.366484530446,730.339905560932,885.470958149182,624.932047586076,774.593918127681,745.737601425987,744.073469570272,61100
"1223",61.15,1191.61825973806,703.096179402363,740.537100956974,888.71146746553,626.997317215106,781.336544584988,749.824433422949,748.417158986498,61150
"1224",61.2,1194.00807303132,702.82587427428,750.734296353017,891.951976781878,629.062586844136,788.079171042296,753.911265419911,752.760848402725,61200
"1225",61.25,1190.17277587589,702.555569146197,760.931491749058,895.192486098226,631.127856473166,794.821797499603,757.998097416873,757.10453781895,61250
"1226",61.3,1191.0194871696,702.285264018114,771.128687145099,898.432995414574,633.193126102196,801.564423956911,762.084929413834,761.448227235176,61300
"1227",61.35,1191.86619846331,758.916544772789,871.158141492605,984.054096693092,699.153652977789,869.215861398265,832.100019250854,835.766371308917,61350
"1228",61.4,1192.71290975702,824.504388105528,985.830789599276,1082.07073230221,775.848387382754,947.431880762994,913.250452403039,921.489417571962,61400
"1229",61.45,1193.55962105073,972.746455244819,967.208034600666,1186.67476238102,930.062515772724,1155.08935448975,1114.91620793985,1054.44960533458,61450
"1230",61.5,1194.40633234444,947.565141892055,942.628129174387,1159.3808205238,900.508793622432,1116.07669912845,1078.94696467222,1024.18446981259,61500
"1231",61.55,1195.25304363815,922.383828539291,918.048223748107,1132.08687866657,870.955071472139,1077.06404376716,1042.97772140459,993.919334290596,61550
